task_id,n_subjects,n_edits_mean,n_reset_mean,n_showex_mean,n_hideex_mean,used_copy_mean,mean_rt_ms_mean,total_time_ms_mean,color_run_mean_mean,color_run_max_mean,spatial_run_mean_mean,adjacency_rate_mean,mean_step_mean,within_obj_rate_mean,unique_colors_mean,row_major_corr_mean,col_major_corr_mean,best_scan_corr_mean,extension_rate_mean,new_seed_rate_mean,stamp_burst_rate_mean,stamp_burst_cells_mean,same_color_component_count_mean,same_color_component_mean_mean,same_color_component_max_mean,scan_row_major_rate,scan_col_major_rate,first_action_copy_rate,first_action_reset_rate,first_action_showex_rate
90f3ed37,195,19.16923076923077,1.0769230769230769,1.764102564102564,1.764102564102564,0.9333333333333333,658.247239896386,14238.401117953868,12.796825396825396,15.497435897435897,5.347411333041211,0.8255807755893592,1.39742486457843,0.8178096734138838,1.3435897435897435,0.4102020904430003,0.6739321283220889,0.6910147616334843,0.7832898744085247,0.21671012559147523,0.7946261024991066,15.364102564102565,2.641025641025641,6.50546805046805,9.025641025641026,0.10256410256410256,0.882051282051282,0.0,0.9897435897435898,0.0
93b581b8,193,15.305699481865284,1.0362694300518134,2.621761658031088,2.621761658031088,0.9378238341968912,1664.5641327928354,30959.964559595395,3.067978351527574,4.580310880829016,3.0923513446829514,0.7148469440485027,1.7455818815836124,0.6757520755794161,4.259067357512953,-0.018596002676199416,-0.018948637405337258,-0.04769697838678032,0.6511750865338028,0.3488249134661973,0.49538123258089894,7.730569948186528,5.051813471502591,2.9882533988751607,4.253886010362694,0.48704663212435234,0.5077720207253886,0.0,0.9896373056994818,0.0
96a8c0cd,184,83.20652173913044,1.3641304347826086,4.146739130434782,4.146739130434782,0.9456521739130435,1131.0724407006194,97389.657483706,31.330425482063067,55.53260869565217,16.832082503995434,0.8974785437996549,1.348700572069474,0.87959400912451,1.9891304347826086,0.7008524925671863,0.31049797428737647,0.6893667457684834,0.8931706226592695,0.10682937734073035,0.5192623863827208,47.005434782608695,4.728260869565218,25.81125507059011,53.766304347826086,0.9021739130434783,0.07608695652173914,0.0,1.0,0.0
9ddd00f0,178,159.41573033707866,1.1067415730337078,1.9438202247191012,1.9438202247191012,0.9438202247191011,819.4693295521496,130071.41284830285,59.493731610180724,109.78089887640449,8.179107717757889,0.8532193187427989,1.613839648876614,0.8407470730590985,1.803370786516854,0.03453712906449615,0.040656924914731794,0.048539241827723116,0.869716217916268,0.13028378208373195,0.7473460527635648,123.86516853932584,13.02247191011236,11.394626849883918,23.837078651685392,0.43820224719101125,0.550561797752809,0.0,0.9887640449438202,0.0
9dfd6313,178,21.337078651685392,1.3089887640449438,3.651685393258427,3.651685393258427,0.8539325842696629,2881.849644414753,98240.52025279737,2.6497686835850742,6.073033707865169,2.8756356381924517,0.6466436802032475,1.5778169669323359,0.5357386708362966,4.713483146067416,0.10044820210847173,0.3450464887203911,0.40449742459146315,0.5298392348042955,0.4701607651957045,0.17533703121351782,3.966292134831461,8.095505617977528,2.226633716397431,4.724719101123595,0.4044943820224719,0.5449438202247191,0.0,0.9831460674157303,0.0
a1570a43,178,25.617977528089888,1.1179775280898876,1.5786516853932584,1.5786516853932584,0.898876404494382,1612.245833654208,32541.033808995802,8.565434291380477,11.657303370786517,5.42886328434828,0.7607848931933566,1.5842435428893606,0.719634451512179,2.0730337078651684,0.26639268682788364,0.2137756081786044,0.2825103396981372,0.7075536909745522,0.29244630902544777,0.5114600511451571,15.01685393258427,4.106741573033708,7.711724184055645,11.314606741573034,0.8314606741573034,0.14606741573033707,0.0,1.0,0.0
a3df8b1e,204,12.147058823529411,1.1225490196078431,1.7450980392156863,1.7450980392156863,0.8186274509803921,946.5725023443397,13781.209343142493,8.484095860566448,10.073529411764707,8.176027077497665,0.939809749737535,1.0938723443273852,0.9067857830073917,1.3872549019607843,-0.45013851540370936,-0.8462902771493139,-0.8399928395793841,0.10492792761987267,0.8950720723801273,0.42773250643545757,5.083333333333333,9.637254901960784,1.2895846780701044,2.5,0.014705882352941176,0.9754901960784313,0.0,1.0,0.0
baf41dbf,184,85.84239130434783,1.184782608695652,3.3043478260869565,3.3043478260869565,0.9347826086956522,917.5064732496058,98187.04342935287,17.93336582916586,41.891304347826086,7.584301230464269,0.8308947695329095,1.482219211747508,0.8161419780634276,2.0434782608695654,0.221759045966202,0.014218483539918614,0.20007477862095066,0.8525884290791901,0.14741157092080975,0.7007242998687293,63.70108695652174,4.157608695652174,19.081047862161995,49.26086956521739,0.6467391304347826,0.33152173913043476,0.0,1.0,0.0
bcb3040b,186,23.231182795698924,1.1236559139784945,1.8655913978494623,1.8655913978494623,0.9408602150537635,1682.7430429222945,40212.44169354723,7.041628068540039,11.973118279569892,4.475562242443668,0.6334832834528158,1.8370250563782438,0.4871649905765131,2.236559139784946,-0.026166855648166377,0.06491940145851982,0.008824027921923112,0.08617166280436789,0.9138283371956322,0.16165742172416017,4.844086021505376,17.010752688172044,1.3176865878067776,3.327956989247312,0.7741935483870968,0.22043010752688172,0.0,0.9946236559139785,0.0
c0f76784,194,18.123711340206185,1.0103092783505154,2.345360824742268,2.345360824742268,0.9278350515463918,785.6842322123047,18997.69460309199,5.264291850760922,10.551546391752577,4.785077022061558,0.8319196086470683,1.698012212539076,0.8232076015725449,3.1804123711340204,-0.191470426845949,-0.10736475220656205,-0.1699358854001414,0.7736103082584305,0.22638969174156973,0.7696900888164739,13.685567010309278,3.5103092783505154,4.794729883518543,9.448453608247423,0.5463917525773195,0.4484536082474227,0.0,0.9896907216494846,0.005154639175257732
c444b776,187,49.57754010695187,1.0748663101604279,1.4919786096256684,1.4919786096256684,0.9411764705882353,3123.9722613626295,136056.61185026553,6.892100297961903,16.74866310160428,1.5511168079056599,0.26163576669086713,6.594881928041088,0.20076118986694835,3.641711229946524,0.05934791938593575,0.1852927146167849,0.21128792781235498,0.22215416122138942,0.7778458387786105,0.07035788790908169,7.2727272727272725,33.5668449197861,1.656758874309601,6.668449197860962,0.3315508021390374,0.6417112299465241,0.0,1.0,0.0
c8f0f002,190,8.863157894736842,1.0157894736842106,1.436842105263158,1.436842105263158,0.9263157894736842,755.9975287195222,5520.809752634626,7.858333333333334,8.136842105263158,3.2763262322472855,0.7642042695866224,1.2590826218844797,0.7582191173119964,1.194736842105263,0.44614782529450864,0.5916536293269085,0.672623566308758,0.7018358303905359,0.298164169609464,0.6205558050651692,5.342105263157895,2.4263157894736844,3.898304093567251,6.984210526315789,0.3526315789473684,0.6368421052631579,0.0,1.0,0.0
ca8f78db,190,106.37368421052632,1.0473684210526315,1.0421052631578946,1.0421052631578946,0.968421052631579,1600.6346309280937,130968.84121578242,7.578375717085754,51.98421052631579,2.1467054533078143,0.4843753242837941,3.6844268841623116,0.42823160058069093,7.8,0.19604666183103864,0.20714480365682053,0.3294533438114392,0.47228360828095817,0.5277163917190418,0.3983451644149308,53.1578947368421,41.973684210526315,2.1426378580640995,20.33157894736842,0.5210526315789473,0.47368421052631576,0.0,0.9947368421052631,0.0
ce9e57f2,200,16.295,1.01,2.78,2.78,0.905,1640.7491616262996,38272.99719500113,10.113172619047619,13.02,2.8237070845820846,0.6517522262694899,1.6347681413019195,0.6314434720843494,1.53,0.09432008654874881,-0.07981689818366319,0.034420862708034655,0.6373713943809676,0.3626286056190324,0.4635742577191126,8.03,4.775,3.094516025641026,5.625,0.775,0.2,0.0,0.985,0.005
d364b489,190,24.0,1.0315789473684212,3.0894736842105264,3.0894736842105264,0.9263157894736842,1532.792133481076,47497.25975789315,4.372128169885035,5.978947368421053,1.2003792631647539,0.12404394844409151,3.9685977969038206,0.030533703973340542,4.252631578947368,0.09587204531586939,0.1913080105686642,0.2166997684168986,0.0337763168965016,0.9662236831034984,0.01686068317647265,0.23157894736842105,22.821052631578947,1.088955950032379,1.5368421052631578,0.2736842105263158,0.7052631578947368,0.0,1.0,0.0
d43fd935,194,9.288659793814434,1.0463917525773196,1.5824742268041236,1.5824742268041236,0.9329896907216495,1587.3039844792022,17010.448412374306,3.793503518245786,5.670103092783505,2.4418784966465377,0.6515555669960331,1.767573242436114,0.6435531708835835,2.1752577319587627,0.3395083249885271,0.2851567230829986,0.49730223490595393,0.5708038324672884,0.4291961675327115,0.5644123469588087,4.963917525773196,3.7371134020618557,2.4234918217521306,5.242268041237113,0.38144329896907214,0.6185567010309279,0.0,0.9896907216494846,0.0
d511f180,184,8.228260869565217,1.0271739130434783,1.7934782608695652,1.7934782608695652,0.8913043478260869,1643.7707332268315,15769.454913044605,3.175862090807743,4.673913043478261,2.415366200828157,0.6499771210051447,1.4682694211327774,0.6115463112215703,2.5543478260869565,0.4046062081667078,0.42121342501696823,0.5302524087034483,0.5270183003228606,0.4729816996771393,0.2655024050993485,2.0597826086956523,3.7717391304347827,2.2095552092834696,2.9565217391304346,0.5380434782608695,0.42391304347826086,0.0,0.9945652173913043,0.005434782608695652
d5d6de2d,201,58.92537313432836,1.109452736318408,1.4129353233830846,1.4129353233830846,0.8756218905472637,475.3844576174594,23783.998313419248,27.940464344941955,33.02985074626866,12.029098705984016,0.918832655134736,1.2520282397880043,0.9151948479220626,1.9402985074626866,0.06492709521098801,0.12013549269562551,0.14876192130560584,0.913338399013208,0.08666160098679207,0.8589316607598014,51.66169154228856,3.8059701492537314,14.401978204217011,25.676616915422887,0.43283582089552236,0.5621890547263682,0.0,0.9950248756218906,0.0
d9f24cd1,194,34.68556701030928,1.0721649484536082,1.8453608247422681,1.8453608247422681,0.9536082474226805,648.2638009051509,23707.58068556454,25.8827892325315,30.144329896907216,7.237283213636305,0.8517114081781106,1.5844437769157134,0.844980433246437,1.3505154639175259,0.60289775908148,-0.22303897765586922,0.5515736887085507,0.8381311779453982,0.16186882205460185,0.7917296675000189,28.082474226804123,3.556701030927835,9.277667321224023,11.56701030927835,0.8711340206185567,0.11855670103092783,0.0,0.9896907216494846,0.0
e69241bd,183,22.57377049180328,1.0163934426229508,1.3825136612021858,1.3825136612021858,0.9398907103825137,922.577319181765,20694.111453539343,6.911839708561019,10.704918032786885,5.233573903149602,0.7924966239562454,1.4611275600133247,0.7688183981567747,3.1147540983606556,0.22024479673633066,0.6927710046133811,0.7977194773173543,0.6959543268464987,0.3040456731535014,0.5980515728791865,13.890710382513662,5.672131147540983,4.06833032033636,9.852459016393443,0.1912568306010929,0.7923497267759563,0.0,0.9836065573770492,0.0
e8593010,184,31.494565217391305,1.0326086956521738,2.4565217391304346,2.4565217391304346,0.9239130434782609,975.5203798785863,35821.190239120195,8.648335104792906,13.771739130434783,2.1368473416651166,0.5214656863938366,2.535377366368853,0.5090253910034607,3.1684782608695654,0.18001768891390374,0.1565879972048007,0.28052418824862557,0.4738714483962075,0.5261285516037926,0.35510238633370256,11.733695652173912,15.032608695652174,2.0836960339027883,5.782608695652174,0.6304347826086957,0.358695652173913,0.0,1.0,0.0
ecaa0ec1,176,16.607954545454547,1.1875,2.8863636363636362,2.8863636363636362,0.9204545454545454,3081.992294157346,65515.73161931434,2.9450330761410304,5.965909090909091,2.4157547648634594,0.5041619459927781,1.9158281492014841,0.36771038638512493,3.6704545454545454,-0.11684411286699149,0.282199761102172,0.23754790112357507,0.33393126186223654,0.6660687381377635,0.24510039592798846,5.8352272727272725,7.954545454545454,1.9791694022517887,4.215909090909091,0.42613636363636365,0.5454545454545454,0.0,0.9886363636363636,0.0
fe9372f3,177,88.31073446327683,1.0508474576271187,4.062146892655368,4.062146892655368,0.943502824858757,959.7807479617544,101638.91618078286,14.245427679480523,32.5819209039548,2.980656714567855,0.632771265426025,2.5966099861721115,0.601700146434349,3.694915254237288,-0.011991701573938895,0.27213779955007156,0.26069307840960493,0.3580794572796379,0.6419205427203621,0.2857115839919823,29.062146892655367,51.3728813559322,1.7106176175318646,10.112994350282486,0.15819209039548024,0.8361581920903954,0.0,0.9943502824858758,0.0
